@relation pasar

@attribute Direccion(x) numeric
@attribute Direccion(y) numeric
@attribute Direccion(z) numeric
@attribute Distancia numeric
@attribute Fuerza numeric


@data
-0.303601,-0.005012,-0.952786,6.246384,20
-0.172457,0.005967,-0.984999,6.246383,20
0.325473,0.005748,-0.945534,6.246476,10
-0.306056,0.005643,-0.951997,6.246464,21
-0.29165,0.005826,-0.956507,6.246464,19
0.218921,0.005806,-0.975725,6.24637,20
-0.308858,-0.006118,-0.951088,6.246578,8
-0.192208,0.00602,-0.981336,6.246538,6
-0.190653,0.006016,-0.981639,6.246538,16
0.167999,-0.002152,-0.985785,6.246388,19
-0.317235,0.00576,-0.948329,6.246382,7
-0.299814,0.005776,-0.95398,6.246382,17
-0.24141,0.005887,-0.970405,6.246382,15
0.18658,0.005815,-0.982422,6.246474,4
0.221436,0.005902,-0.975157,120.991814,12
0.216729,0.005668,-0.976215,121.141899,27
-0.232074,0.005765,-0.972681,122.784134,22
-0.27638,-0.008987,-0.961007,123.448914,12
-0.344095,0.005585,-0.938918,125.255211,7
-0.34439,0.000507,-0.938827,125.220291,5
0.209085,0.005951,-0.977879,119.976128,24
-0.341043,0.006009,-0.940028,118.375381,27
-0.186902,0.006245,-0.982359,113.667747,12
-0.169519,0.0065,-0.985505,109.526031,18
0.242543,0.005934,-0.970122,115.855217,27
0.361709,0.005916,-0.932272,119.402756,13
0.288312,0.006064,-0.957517,116.892067,26
0.289655,-0.011715,-0.957059,117.247093,25
0.249498,-0.01203,-0.968301,115.566589,11
0.406139,0.005871,-0.913792,121.785454,26
0.215099,0.006311,-0.976572,114.923729,25
0.265213,0.005923,-0.964172,116.003723,6
0.209942,-0.012288,-0.977637,114.700905,10
0.289165,0.006104,-0.95726,115.954178,12
0.259093,0.006052,-0.965833,117.670067,29
0.201734,0.006074,-0.979421,114.007584,17
0.30838,0.006057,-0.951244,116.261345,7
0.306631,-0.009613,-0.95178,115.950119,27
0.395193,-0.006443,-0.918575,120.430885,25
0.279193,0.005904,-0.960217,117.387222,29
0.293921,0.005878,-0.955812,117.704407,5
0.216454,0.006267,-0.976273,114.003357,7
0.217128,-0.009969,-0.976092,114.390625,21
0.202473,0.006154,-0.979268,114.153564,28
-0.361971,0.005923,-0.932171,120.260124,9
-0.286924,-0.007298,-0.957926,116.570786,11
0.35606,-0.002483,-0.93446,118.067169,5
0.33893,0.005781,-0.940794,119.130882,20
0.331091,0.005902,-0.94358,117.908936,25
0.304179,0.005965,-0.952596,116.851227,9
0.293452,0.005936,-0.955956,116.674828,27
0.294202,0.006027,-0.955724,116.937263,12
0.188056,0.006204,-0.982139,114.661896,22
-0.25418,-0.002225,-0.967154,115.985359,5
-0.310948,0.005807,-0.950409,118.508133,7
-0.181059,0.005845,-0.983455,6.246378,14
-0.286264,0.005808,-0.958133,6.246399,7
0.236337,-0.006878,-0.971647,6.246377,14
0.23814,-0.005796,-0.971214,6.246377,8
0.237738,-0.004674,-0.971318,6.246377,26
0.236481,-0.003602,-0.971629,6.246377,6
0.235838,-0.00245,-0.971789,6.246377,16
0.235585,-0.001307,-0.971853,6.246377,10
0.234091,-0.000184,-0.972215,6.246377,25
0.224708,0.001487,-0.974425,6.246377,8
-0.135611,-0.007661,-0.990733,6.246725,17
0.195357,0.005922,-0.980714,6.246425,11
0.178149,-0.001278,-0.984003,6.246418,16
0.178936,0.005912,-0.983843,6.24638,3
0.178357,0.005945,-0.983948,6.24638,11
0.322367,0.00573,-0.946598,6.246422,15
0.208073,0.001004,-0.978113,6.246422,21
0.183127,0.006079,-0.98307,6.24655,11
0.17162,-0.013322,-0.985073,6.24655,11
0.311382,0.005607,-0.950268,6.246387,10
0.228906,0.004802,-0.973437,6.246387,9
-0.245098,0.00568,-0.969482,6.246426,16
-0.24754,0.005744,-0.968861,6.246426,8
-0.256488,0.005812,-0.96653,6.246426,5
-0.306609,0.005627,-0.951819,6.246381,17
0.313791,0.005733,-0.949475,6.246387,4
-0.231533,0.006006,-0.972808,6.246624,13
-0.190859,0.006091,-0.981598,6.246624,9
-0.133697,0.005903,-0.991005,6.246378,8
-0.139766,0.005828,-0.990167,6.246378,5
-0.139407,0.005937,-0.990217,6.246378,15
-0.18816,-0.005608,-0.982122,6.246378,11
-0.175077,-0.013942,-0.984456,6.246378,9
-0.173194,0.005981,-0.984869,6.246378,22
-0.315835,0.005826,-0.948796,6.246568,19
-0.31247,0.00591,-0.949909,6.246593,13
0.148767,-0.002296,-0.98887,6.246706,8
0.167708,-0.010565,-0.98578,6.246706,18
0.181331,0.006076,-0.983403,6.246706,7
0.335795,0.006133,-0.941915,6.246706,11
0.270228,0.005962,-0.962778,6.246706,19
0.330037,0.005908,-0.943949,6.246593,16
0.083722,0.006011,-0.996471,6.246377,4
0.103197,0.006027,-0.994643,6.246377,7
-0.17089,0.005965,-0.985272,6.246377,3
-0.168455,-0.001908,-0.985708,6.246377,4
-0.168424,0.001014,-0.985714,6.246377,15
0.314436,0.005889,-0.94926,6.246657,4
0.304285,0.005925,-0.952563,6.246658,21
0.304633,0.005752,-0.952452,6.246383,10
-0.267978,0.005809,-0.963407,6.246373,17
-0.336948,0.005526,-0.941507,6.24655,19
0.203956,0.00577,-0.978963,6.246456,7
0.20548,0.005868,-0.978644,6.246456,11
-0.170656,-0.009534,-0.985285,6.246376,9
-0.241082,0.005765,-0.970488,6.246376,16
0.20977,0.005925,-0.977733,6.246404,19
0.17623,0.005939,-0.984331,6.246371,10
0.181542,0.005938,-0.983365,6.246371,4
0.179067,0.005952,-0.983819,6.246371,6
0.17711,0.005954,-0.984173,6.246371,19
0.197204,-0.004707,-0.980351,6.246371,12
0.24306,-0.01643,-0.969872,6.246371,20
0.294527,0.006975,-0.955618,6.246984,22
0.262247,0.005646,-0.964984,6.246377,18
0.263892,0.005696,-0.964535,6.246377,4
0.267421,0.005714,-0.963563,6.246377,10
-0.329561,0.009101,-0.94409,6.247508,9
-0.059996,0.00826,-0.998164,6.24724,13
-0.064285,0.007846,-0.997901,6.247103,9
-0.057792,0.00588,-0.998311,6.246437,10
0.271014,0.004865,-0.962563,6.245675,15
0.271811,-0.009898,-0.9623,6.246034,7
0.172513,-0.00906,-0.984966,6.246588,10
-0.326233,0.005752,-0.945272,6.246551,20
0.193572,0.005953,-0.981068,6.246408,3
0.192152,-0.0023,-0.981362,6.246408,22
0.182758,0.00609,-0.983139,6.246568,20
0.202505,0.003502,-0.979275,6.246688,10
-0.203545,0.006053,-0.979047,6.246676,13
0.186605,-0.003982,-0.982427,6.246587,11
0.19053,0.005925,-0.981664,6.246587,16
0.167766,0.005915,-0.985809,6.246588,14
-0.145474,0.006015,-0.989344,6.246581,6
-0.158977,-0.008282,-0.987248,6.246581,6
0.650855,0.011386,-0.759117,6.248895,5
0.147824,0.005947,-0.988996,6.246545,16
0.165949,-0.010874,-0.986074,6.246546,19
-0.401437,0.003949,-0.915878,6.246121,4
0.350806,0.014143,-0.936341,6.248858,19
0.233557,0.005931,-0.972325,6.246378,19
0.171085,0.005804,-0.985239,6.246411,6
0.300547,0.005819,-0.953749,6.246411,22
0.313851,0.015128,-0.949352,6.248996,14
-0.023906,0.095475,-0.995145,5.982435,11
-0.200802,0.006106,-0.979613,6.246663,5
-0.65855,-0.173423,-0.732282,6.032596,21
-0.372673,-0.040389,-0.927083,6.227949,4
-0.390818,-0.041003,-0.919554,6.228058,10
-0.409205,-0.051386,-0.910994,6.223279,6
0.318912,-0.042594,-0.946827,6.227666,15
-0.362107,0.792443,-0.490829,3.426743,9
0.26788,0.011951,-0.963378,6.246895,13
0.359002,0.009945,-0.933284,6.24662,14
0.363999,0.010099,-0.931345,6.24662,19
0.361601,0.01012,-0.932278,6.24662,5
0.359908,0.010142,-0.932933,6.246621,5
0.358662,0.010149,-0.933412,6.246619,10
0.358027,0.010157,-0.933656,6.246619,16
0.357897,0.010164,-0.933706,6.246619,9
0.358267,0.010177,-0.933564,6.246619,12
0.359629,0.010169,-0.93304,6.246619,9
0.361726,0.010169,-0.932229,6.246619,9
0.363563,0.010169,-0.931514,6.246619,13
0.366006,0.010167,-0.930557,6.246619,14
0.366775,0.010169,-0.930254,6.246619,9
0.368966,0.010168,-0.929387,6.246619,17
0.37118,0.010164,-0.928505,6.246619,11
0.37353,0.010164,-0.927562,6.246619,20
0.375745,0.010178,-0.926667,6.246619,18
0.377894,0.010158,-0.925793,6.246619,19
0.380951,0.01016,-0.92454,6.246619,11
0.382807,0.01018,-0.923772,6.246619,7
0.384485,0.010158,-0.923075,6.246619,22
0.385375,0.010159,-0.922704,6.246619,21
0.386097,0.010159,-0.922402,6.246619,22
0.387453,0.01016,-0.921833,6.246619,11
0.388202,0.010161,-0.921518,6.246619,11
0.389086,0.010164,-0.921145,6.246619,5
0.390203,0.010166,-0.920673,6.246619,9
0.390946,0.010168,-0.920358,6.246619,13
0.39224,0.010166,-0.919807,6.246619,15
0.393651,0.010168,-0.919203,6.246619,3
0.394971,0.010169,-0.918637,6.246619,12
0.395691,0.01017,-0.918327,6.246619,5
0.396346,0.010173,-0.918045,6.246619,19
0.397033,0.010172,-0.917748,6.246619,4
0.398224,0.010173,-0.917232,6.246619,15
0.399297,0.010175,-0.916765,6.246619,16
0.399966,0.010187,-0.916473,6.246619,3
0.401132,0.010177,-0.915964,6.246619,10
0.402072,0.010177,-0.915551,6.246619,16
0.403562,0.01018,-0.914896,6.246619,15
0.404162,0.010181,-0.914631,6.246619,15
0.404628,0.010183,-0.914425,6.246619,9
0.40495,0.010186,-0.914282,6.246619,12
0.405321,0.010188,-0.914118,6.246619,19
0.405827,0.01019,-0.913893,6.246619,14
0.406438,0.010192,-0.913621,6.246619,10
0.407038,0.010196,-0.913354,6.246619,15
0.407513,0.010199,-0.913143,6.246619,9
0.408261,0.010201,-0.912808,6.246619,14
0.408269,0.010207,-0.912805,6.246619,21
0.408151,0.010239,-0.912857,6.246619,19
0.408579,0.010213,-0.912666,6.246619,7
0.408989,0.010218,-0.912482,6.246619,3
0.409419,0.01022,-0.912289,6.246619,7
0.409891,0.010223,-0.912077,6.246619,8
0.410049,0.010228,-0.912006,6.246619,14
0.408913,0.010239,-0.912516,6.246619,7
0.410674,0.010237,-0.911725,6.246619,22
0.410702,0.010241,-0.911712,6.246619,9
0.410832,0.010246,-0.911653,6.246619,12
0.410588,0.010253,-0.911763,6.246619,4
0.410387,0.010261,-0.911854,6.246619,21
0.410926,0.010293,-0.911611,6.246619,20
0.411889,0.01027,-0.911176,6.246619,15
0.411466,0.010278,-0.911367,6.246619,7
0.412128,0.01028,-0.911068,6.246619,7
0.411832,0.010303,-0.911202,6.246619,10
0.412185,0.010291,-0.911042,6.246619,18
0.412594,0.010296,-0.910857,6.246619,14
0.41241,0.010305,-0.91094,6.246619,13
0.413208,0.010307,-0.910578,6.246619,3
0.41299,0.010314,-0.910677,6.246619,3
0.414101,0.010313,-0.910172,6.246619,16
0.413995,0.010317,-0.910221,6.246619,19
0.413843,0.010323,-0.91029,6.246619,17
0.414631,0.010325,-0.909931,6.246619,19
-0.672403,0.000166,0.740185,6.249964,17
0.647822,-0.009791,-0.761729,6.249465,3
0.548428,-0.070182,-0.833247,6.184272,15
-0.302171,0.005772,-0.953236,6.246377,20
-0.307376,-0.007498,-0.951559,6.240607,13
-0.331316,-0.007001,-0.943494,6.240709,16
-0.184877,0.006185,-0.982742,6.246679,10
-0.178891,0.00615,-0.98385,6.246679,5
-0.192617,-0.007318,-0.981247,6.246679,3
-0.171488,0.005769,-0.985169,6.246672,17
0.286636,0.005879,-0.958022,6.246714,19
0.222347,0.005977,-0.974949,6.246453,7
0.244163,-0.007895,-0.969702,6.246453,18
0.215799,0.005921,-0.97642,6.246453,5
0.20492,0.005964,-0.978761,6.246453,9

