@relation pasar

@attribute Direccion(x) numeric
@attribute Direccion(y) numeric
@attribute Direccion(z) numeric
@attribute Distancia numeric
@attribute Fuerza numeric

@data
0.816541,-0.034727,-0.576242,46.308823,5
0.816607,-0.034679,-0.576151,46.292625,14
0.816915,-0.034458,-0.575728,46.217167,13
0.817249,-0.034158,-0.575272,46.136364,26
0.817567,-0.033886,-0.574836,46.05999,27
0.817971,-0.033586,-0.574278,45.963757,21
0.818348,-0.033396,-0.573751,45.83197,5
0.818564,-0.033599,-0.573432,45.697781,26
0.818784,-0.033778,-0.573108,45.562782,27
0.819017,-0.03392,-0.572766,45.41666,16
0.819333,-0.034109,-0.572302,45.256149,18
-0.83274,0.048306,0.551553,12.183493,16
-0.832876,0.048302,0.551348,12.17248,5
-0.83299,0.048316,0.551175,12.156082,24
-0.83429,0.039249,0.549928,12.024972,9
-0.835583,0.027086,0.548696,11.902672,27
-0.83713,0.015035,0.546797,11.738521,15
-0.83856,0.000355,0.544809,11.582015,28
-0.839748,-0.016144,0.542736,11.438889,9
-0.840786,-0.031985,0.540422,11.293977,25
-0.841314,-0.051988,0.538041,11.171071,10
0.997885,0.011314,0.064009,62.428551,17
0.997909,0.011313,0.063641,62.425549,12
0.997928,0.011312,0.063344,62.41827,18
0.997973,0.011328,0.06262,62.418301,18
0.997973,0.011359,0.062617,62.418266,15
-0.923355,0.038723,0.38199,19.157568,11
-0.923109,0.038731,0.382583,19.144543,13
-0.922878,0.038737,0.383139,19.123882,23
-0.020304,0.177078,-0.983987,3.708543,13
-0.023675,0.177502,-0.983836,3.68841,22
-0.027203,0.177943,-0.983665,3.662322,28
-0.053697,0.180971,-0.982021,3.554123,26
-0.092157,0.184951,-0.978417,3.447549,14
-0.155317,0.19107,-0.969211,3.318065,16
-0.226334,0.196354,-0.954053,3.207444,8
0.994946,0.012889,0.099576,55.671555,6
0.994979,0.012885,0.099255,55.660213,22
0.994997,0.012882,0.099067,55.648247,28
0.970701,0.014046,0.23988,51.254929,17
0.970746,0.014044,0.239699,51.238445,28
0.970793,0.014041,0.239508,51.185959,29
0.970998,0.00932,0.238906,51.18568,25
0.933424,0.018617,0.358291,36.062744,11
0.93344,0.018617,0.358252,36.067951,8
0.933462,0.018618,0.358194,36.081497,12
0.933518,0.018675,0.358044,36.066528,29
0.933563,0.018772,0.357921,35.959648,19
0.93379,0.018973,0.357318,35.78196,21
0.933928,0.019226,0.356943,35.56966,25
0.933929,0.019335,0.356935,35.334396,6
0.933926,0.019499,0.356934,35.153236,24
0.933924,0.019629,0.356933,34.962715,21
0.933922,0.019733,0.356932,34.761955,21
0.933918,0.01992,0.356931,34.576195,22
0.991938,0.013338,0.126023,47.19141,28
0.991927,0.013323,0.12611,47.174942,28
0.991917,0.01331,0.126186,47.136173,7
0.973254,0.020784,0.228791,31.806402,16
0.973192,0.020773,0.229055,31.796583,25
0.973208,0.02044,0.229016,31.804466,16
0.987329,0.011105,0.158298,63.181156,25
0.987357,0.011105,0.158124,63.180214,27
0.987378,0.011108,0.157989,63.179504,26
0.997011,0.011201,0.076448,63.001228,14
0.997028,0.0112,0.076218,63.001312,14
0.997028,0.0112,0.076218,63.00169,14
0.997028,0.011212,0.076218,63.001652,19
0.986577,0.009505,0.163021,72.839272,10
0.986593,0.009505,0.162921,72.848923,22
0.986615,0.009506,0.162789,72.857094,19
0.986615,0.009561,0.162789,72.824547,19
0.986549,0.009636,0.163182,72.79747,9
0.986548,0.009682,0.163184,72.770958,7
0.872514,0.078121,-0.482302,6.83031,7
0.872378,0.078229,-0.482532,6.834734,29
0.872212,0.07836,-0.482811,6.832216,23
0.871937,0.047423,-0.487316,6.499017,8
0.873435,0.010191,-0.486834,6.084104,25
0.870902,-0.021157,-0.491001,5.588332,12
0.866379,-0.056131,-0.496222,5.094999,13
0.861196,-0.08305,-0.501443,4.583535,7
0.85404,-0.11484,-0.507373,4.073267,24
0.789639,-0.331439,-0.516352,2.600848,6
0.783919,-0.345777,-0.515664,2.545892,14
0.779752,-0.355888,-0.515102,2.434811,9
0.963586,0.014623,0.266997,48.851196,27
0.963619,0.014622,0.266878,48.83942,18
0.963654,0.014621,0.266752,48.807247,24
0.991936,0.012238,0.126145,58.456326,13
0.991986,0.012234,0.125754,58.439449,24
0.992042,0.012234,0.125314,58.440258,24
0.99686,0.012543,0.07818,57.198177,29
0.996891,0.012536,0.077783,57.17765,13
0.996923,0.012529,0.077376,57.16346,25
0.996946,0.012582,0.077077,57.163761,23
0.90439,0.015255,0.426434,46.666214,5
0.904415,0.015254,0.426381,46.657303,26
0.904444,0.015254,0.42632,46.622032,6
0.998706,0.011496,0.04955,62.192547,20
0.998726,0.011491,0.049137,62.185902,23
0.998745,0.011486,0.048746,62.185268,15
0.84214,0.094844,0.530853,5.389582,21
0.842066,0.094869,0.530966,5.386713,22
0.841991,0.094895,0.531081,5.383307,12
0.834045,0.062303,0.548167,5.274733,13
0.820548,0.02427,0.571061,5.011014,11
0.800899,-0.008263,0.598742,4.775486,10
0.782295,-0.036138,0.621859,4.498634,10
0.757986,-0.067834,0.648734,4.198646,19
0.727109,-0.1051,0.67843,3.862517,25
0.689717,-0.166006,0.704793,3.477432,14
0.639511,-0.257376,0.72442,3.067486,7
0.582604,-0.336534,0.739809,2.556614,19
0.513249,-0.389875,0.764574,2.327963,12
0.429327,-0.483259,0.762981,2.311404,20
0.364724,-0.540558,0.758138,2.210981,6
0.412076,0.25207,0.875588,4.479859,6
0.413898,0.252222,0.874684,4.475927,21
0.414911,0.252306,0.87418,4.392428,17
0.999965,-0.001015,-0.008261,70.840401,21
0.999966,-0.001187,-0.008126,70.82943,20
0.999966,-0.001399,-0.008101,70.616493,17
0.999954,-0.005564,-0.00788,70.394371,12
0.999925,-0.009385,-0.007805,70.15197,24
0.999891,-0.012579,-0.007774,69.92276,20
0.999827,-0.016867,-0.007773,69.642921,21
0.99973,-0.021942,-0.00764,69.346497,23
0.999594,-0.027458,-0.007607,69.014862,15
0.999564,-0.028535,-0.00764,68.659012,6
0.999561,-0.028636,-0.007651,68.306824,20
0.999563,-0.028538,-0.007651,67.977104,20
0.999566,-0.028437,-0.007651,67.661491,29
0.999445,-0.032412,-0.007658,67.342804,5
0.699625,-0.274063,0.65986,8.663431,23
0.604166,-0.332351,0.724242,7.674833,24
0.602147,-0.333174,0.725543,7.654396,27
0.600423,-0.333875,0.72665,7.605,15
0.577537,-0.339025,0.742639,7.510908,27
0.994485,0.01093,0.104308,64.048866,28
0.99451,0.01093,0.104066,64.048378,17
0.994536,0.01093,0.103824,64.046745,17
0.994581,0.011006,0.103382,64.046814,23
0.986236,0.012951,0.164835,55.162811,27
0.986263,0.01295,0.164673,55.157822,20
0.986275,0.012952,0.164602,55.158894,6
0.971265,0.016707,0.237415,42.689865,27
0.971226,0.016709,0.237572,42.672375,16
0.971198,0.016711,0.237686,42.576939,21
0.995007,0.011406,0.099148,62.317772,26
0.995018,0.011405,0.099044,62.31768,14
0.995018,0.011405,0.099044,62.314636,16
0.938802,0.013902,0.344176,50.921314,8
0.938816,0.013902,0.344137,50.921215,10
0.938816,0.013902,0.344137,50.920334,19
0.99638,0.011841,0.08418,60.34227,26
0.996525,0.011828,0.082447,60.343628,26
0.996525,0.011828,0.082447,60.343628,8
0.996525,0.011828,0.082447,60.343616,9
0.987333,0.016773,0.15777,43.513916,24
0.987357,0.016779,0.157622,43.501904,25
0.987381,0.016786,0.157469,43.43045,23
0.980638,0.013836,0.195341,51.806561,14
0.980674,0.013834,0.19516,51.795738,13
0.980701,0.013833,0.195024,51.732697,29
0.984616,0.007068,-0.174591,98.795319,19
0.984615,0.007068,-0.174597,98.7939,9
0.984613,0.007068,-0.174604,98.787453,11
0.98461,0.007082,-0.174624,98.786278,21
0.98461,0.007103,-0.174624,98.763046,9
0.958071,0.013761,0.286201,51.857197,25
0.9581,0.01376,0.286102,51.846745,5
0.958133,0.01376,0.285992,51.831257,10
0.978457,0.007579,0.206313,90.494881,18
0.978457,0.007579,0.206313,90.501839,11
0.978457,0.007492,0.206314,90.500534,16
0.978475,0.004504,0.206317,90.378304,5
0.978463,0.001883,0.206416,90.182594,20
0.978452,0.00029,0.206475,89.926735,15
0.97846,-0.002714,0.206421,89.560478,11
0.978474,-0.005794,0.206287,89.204094,9
0.978462,-0.008234,0.206264,88.778618,19
0.978441,-0.010507,0.20626,88.384438,28
0.978399,-0.014023,0.206251,88.02282,23
0.978313,-0.019295,0.206233,87.650024,25
0.966487,0.012942,0.25639,55.007759,12
0.966508,0.012942,0.256311,55.000286,26
0.966531,0.012941,0.256224,54.962326,18
0.938385,0.014007,0.345309,50.636738,23
0.938409,0.014006,0.345242,50.62661,19
0.938445,0.014005,0.345145,50.621098,19
0.9661,0.013591,0.257809,52.428806,27
0.966125,0.01359,0.257718,52.411751,26
0.966175,0.013589,0.25753,52.37991,20
0.998009,0.011689,0.061974,61.267548,12
0.998024,0.011686,0.061735,61.260803,29
0.998043,0.011683,0.061438,61.253208,29
0.99305,-0.01289,-0.116985,96.756149,8
0.993244,-0.013009,-0.115315,96.756058,23
0.993244,-0.013023,-0.115315,96.755608,18
0.993934,0.009836,0.10954,70.235939,14
0.993946,0.009837,0.109427,70.240646,25
0.99396,0.009837,0.1093,70.240143,27
0.994043,0.009908,0.10854,70.037743,27
0.993961,0.010034,0.109274,69.809204,24
0.984935,0.01136,0.172553,61.965534,21
0.984959,0.01136,0.172414,61.963688,25
0.984981,0.01136,0.172286,61.955837,29
0.985955,0.012922,0.166511,55.369492,16
0.985986,0.01292,0.166329,55.369629,22
0.985986,0.01292,0.166329,55.370533,13
-0.952041,0.043339,0.302884,12.966069,23
-0.951816,0.043326,0.303595,12.965878,12
-0.951648,0.043317,0.304122,13.038218,23
-0.946704,0.030163,0.32069,12.620753,7
-0.940179,-0.009467,0.340549,12.096318,9
-0.931826,-0.029285,0.361722,11.562768,18
-0.91955,-0.050543,0.389708,10.89866,8
-0.893689,-0.115818,0.433481,10.141897,6
0.910948,0.040952,0.410484,14.967106,8
0.91107,0.040948,0.410213,14.977668,18
0.911227,0.040943,0.409864,15.027726,13
0.912641,0.020217,0.408262,14.736181,22
0.914498,-0.005776,0.404548,14.284203,23
0.916239,-0.036185,0.398996,13.803126,28
0.915223,-0.07892,0.395143,13.276595,26
-0.897346,0.052063,-0.438246,11.818779,14
-0.897234,0.052127,-0.438468,11.803803,26
-0.897112,0.052196,-0.438709,11.772461,21
-0.896965,0.055403,-0.438617,11.202681,19
-0.891362,0.059493,-0.44937,10.592822,14
0.994596,0.011705,0.103163,60.529724,26
0.994622,0.011703,0.102909,60.52483,17
0.994647,0.011702,0.102667,60.512596,9
0.963564,0.035799,-0.265071,17.57086,27
0.963636,0.035805,-0.264808,17.561163,11
0.963698,0.03581,-0.264582,17.554647,18
0.943901,0.006747,-0.330161,102.5821,17
0.943898,0.006747,-0.330169,102.584366,26
0.943895,0.006747,-0.330178,102.589317,10
0.943886,0.006838,-0.3302,102.564369,12
0.943808,0.006868,-0.330422,102.495567,26
0.943714,0.006894,-0.330692,102.41523,26
0.45439,0.021267,0.890549,32.55127,17
0.454354,0.021267,0.890568,32.548832,13
0.45432,0.021268,0.890584,32.548824,23
0.994725,0.02802,-0.098678,24.062782,7
0.994723,0.028047,-0.098689,24.048883,28
0.994721,0.028068,-0.098699,24.035131,21
0.991347,0.019015,0.12988,37.161751,18
0.991346,0.019015,0.129889,37.13541,22
0.991345,0.019015,0.129897,37.029678,6
0.386809,0.066527,0.919757,11.327935,22
0.385589,0.066566,0.920266,11.320656,23
0.384284,0.066606,0.920809,11.312056,21
-0.663131,-0.001466,-0.748502,19.379885,28
-0.670414,-0.0167,-0.741799,19.182287,16
-0.679619,-0.043945,-0.732248,18.981562,19
0.951532,0.014384,0.307214,49.70755,19
0.951569,0.014383,0.307097,49.703922,11
0.951581,0.01439,0.30706,49.704472,15
0.961292,0.033042,0.273542,19.484711,29
0.961189,0.033067,0.2739,19.476385,12
0.961095,0.03309,0.274228,19.469231,12
0.958256,0.03435,0.28384,19.122299,15
0.955413,0.035477,0.293134,18.800245,18
0.949841,0.026787,0.311584,18.513651,7
-0.019591,0.030322,0.999348,21.828106,23
-0.019863,0.030322,0.999343,21.822422,20
-0.020065,0.030322,0.999339,21.880037,24
-0.027161,0.031188,0.999144,21.566925,26
-0.038774,-0.00836,0.999213,20.46426,21
-0.037102,-0.029543,0.998875,20.208721,19
-0.04424,-0.038849,0.998265,19.895996,15
-0.051633,-0.038926,0.997907,19.582758,12
-0.062659,-0.011611,0.997968,17.084656,6
-0.062661,-0.011516,0.997968,17.081003,26
-0.062663,-0.011502,0.997968,17.076811,28
-0.062701,-0.010851,0.997973,16.965502,26
-0.065969,-0.009804,0.997774,16.83132,16
0.996661,0.0118,0.08079,60.565853,6
0.996669,0.011799,0.0807,60.565918,5
0.996669,0.011799,0.0807,60.569298,14
-0.989621,0.03154,-0.140199,18.163727,7
-0.989621,0.031538,-0.1402,18.146801,12
-0.989621,0.031536,-0.1402,18.135189,23
-0.991929,0.016174,-0.125756,17.495481,28
-0.993354,-0.012431,-0.114425,16.658512,27
-0.993384,-0.048701,-0.103998,15.821463,12
-0.991695,-0.093802,-0.087996,14.979642,29
0.994475,0.007133,0.104733,96.657051,10
0.994474,0.007133,0.104743,96.675003,28
0.994473,0.007133,0.104753,96.706062,12
0.994411,0.007236,0.105325,96.516258,28
0.994389,0.007281,0.105532,96.354454,29
0.968298,0.007061,-0.249699,97.448196,25
0.968288,0.00706,-0.249735,97.465096,15
0.96807,-0.002368,-0.250668,97.067741,13
0.968064,-0.00248,-0.25069,97.067291,13
0.968064,-0.002472,-0.25069,96.838402,21
0.967763,-0.006482,-0.25178,96.556046,15
0.967565,-0.01332,-0.252269,96.181549,8
0.96752,-0.014401,-0.252384,95.867958,5
0.968195,0.007648,-0.250081,91.71402,12
0.968203,0.007636,-0.25005,91.708466,14
0.968207,0.00763,-0.250034,91.702194,16
0.999782,0.016177,0.013195,43.247581,12
0.999782,0.016168,0.013182,43.261681,10
0.999782,0.016161,0.013227,43.275688,15
0.994724,0.011087,0.10199,63.801502,12
0.99475,0.011086,0.101734,63.798485,11
0.994774,0.011085,0.101494,63.786736,12
-0.079174,0.105544,0.991258,8.222333,27
-0.077398,0.105619,0.99139,8.210857,22
-0.075818,0.105685,0.991505,8.202456,26
0.999862,0.007713,-0.0147,88.878227,28
0.999862,0.007713,-0.014703,88.886871,7
0.999908,0.001343,-0.013496,88.687012,17
0.999909,0.00123,-0.01345,88.684303,16
0.999909,0.001194,-0.013435,88.420624,10
0.999919,-0.002838,-0.012373,88.079292,17
0.999907,-0.006221,-0.012163,87.605896,28
0.99986,-0.011769,-0.011933,87.044495,9
0.999924,0.009186,0.008225,73.322792,29
0.999924,0.009189,0.008258,73.320183,18
0.999923,0.009192,0.008289,73.316162,20
0.999912,0.009336,0.009433,73.237167,25
0.998789,0.020436,0.044752,35.605682,20
0.998791,0.020431,0.044705,35.578739,22
0.998798,0.020172,0.044665,35.565342,28
0.976848,0.026517,0.212287,26.524925,29
0.976864,0.026507,0.212211,26.483814,20
0.976874,0.026501,0.212165,26.371519,12
0.471187,0.02963,0.881536,22.135183,25
0.470906,0.029621,0.881686,22.15387,21
0.473584,-0.025343,0.880384,21.614212,20
0.473724,-0.027897,0.880231,21.607861,21
0.473755,-0.028473,0.880196,21.472231,23
0.476838,-0.060077,0.876936,21.281134,28
0.827906,0.152365,-0.539774,3.606188,20
0.82726,0.152933,-0.540604,3.590046,15
0.747925,0.269334,-0.606686,2.458879,14
0.739582,0.280281,-0.611932,2.427963,25
0.737096,0.283491,-0.613451,2.418175,11
0.998617,0.051138,-0.012204,4.294206,20
0.998735,0.049727,-0.007455,4.30582,26
0.998772,0.04921,-0.005715,4.355731,13
0.998938,0.010243,0.044912,68.301514,22
0.998959,0.010243,0.044445,68.301445,25
0.998982,0.010243,0.043937,68.303886,19
0.888888,0.091374,0.44892,9.448357,24
0.888696,0.091454,0.449283,9.430956,21
0.888518,0.091528,0.449621,9.396639,24
0.975865,0.033602,-0.215774,22.194613,13
0.975911,0.033555,-0.215572,22.188232,11
0.975934,0.033532,-0.215472,22.176405,23
0.995739,0.008222,-0.09185,83.353432,16
0.995738,0.008222,-0.091862,83.374908,13
0.99574,0.000109,-0.092204,83.081818,17
0.995739,-0.000125,-0.092212,83.07518,11
0.99574,-0.00022,-0.09221,82.728081,14
0.995755,-0.004338,-0.09194,82.321411,27
0.995751,-0.008954,-0.091653,81.868462,25
0.995678,-0.017759,-0.091162,81.284073,18
-0.949166,0.028941,0.313444,22.145159,19
-0.949165,0.028939,0.313445,22.15217,22
-0.950098,0.032831,0.31022,20.994106,9
-0.950159,0.033042,0.310011,20.970629,15
-0.950132,0.033078,0.310087,20.959063,29
0.743315,0.025801,0.668444,28.4601,18
0.743119,0.0258,0.668661,28.452347,21
0.742945,0.025798,0.668856,28.448257,11
0.995517,0.011581,0.093869,61.231682,6
0.995535,0.01158,0.093682,61.22657,22
0.995555,0.011579,0.09347,61.222862,19
-0.65968,0.036792,0.750645,16.710958,27
-0.655808,-0.0045,0.754914,16.297352,8
-0.655447,-0.006234,0.755215,16.281523,7
-0.655199,-0.007419,0.75542,16.057819,7
-0.652452,-0.02386,0.757454,15.711473,12
-0.651897,-0.036422,0.757432,15.328568,12
-0.65077,-0.056667,0.757157,14.886311,24
-0.650641,-0.084894,0.754625,14.427308,27
-0.647835,-0.142454,0.748343,13.928878,16
0.720907,0.054947,0.69085,10.983687,29
0.721488,0.054964,0.690242,10.986116,18
0.721896,0.054975,0.689814,11.034241,16
0.750477,0.058401,0.658311,10.589507,13
0.778977,0.062295,0.62395,10.255784,6
0.915735,0.01522,0.401494,46.769806,15
0.915754,0.01522,0.401452,46.76017,13
0.915787,0.015219,0.401376,46.720703,17
0.925215,0.015182,0.37914,47.180599,11
0.925236,0.015182,0.379089,47.173214,25
0.925262,0.015181,0.379026,47.157864,17
0.984372,0.008555,-0.175895,79.551674,18
0.984373,0.008554,-0.175887,79.57103,9
0.984374,0.008554,-0.17588,79.66246,25
0.984542,0.005467,-0.175063,79.913788,5
0.984719,-0.003902,-0.174107,80.160927,23
0.984828,-0.005974,-0.173433,80.359482,9
0.988384,0.01149,0.151541,61.247372,16
0.988409,0.01149,0.15138,61.24474,26
0.988431,0.01149,0.151236,61.229996,13
-0.994449,0.022923,0.102693,28.635414,17
-0.994456,0.022923,0.102624,28.644009,23
-0.994464,0.022923,0.102546,28.69346,20
-0.994994,-0.000926,0.099929,28.078192,28
-0.995062,-0.02715,0.095474,27.479237,7
0.997422,0.011623,0.070812,61.53558,16
0.997433,0.011621,0.070648,61.529781,15
0.997447,0.011619,0.070452,61.496944,19
0.808772,0.020693,0.587759,8.954753,13
0.804243,0.021035,0.593928,8.969193,27
0.802326,0.019777,0.596558,8.973078,16
0.99983,0.009182,-0.016,74.712418,5
0.99983,0.009181,-0.016007,74.729233,28
0.999699,-0.012299,-0.021227,74.077965,11
0.9997,-0.012245,-0.021222,74.077095,11
0.999701,-0.012195,-0.021218,74.072716,25
0.973246,0.007786,0.229631,91.160347,12
0.973247,0.007786,0.229631,91.160988,17
0.973247,0.007785,0.22963,91.163651,5
0.939724,0.014046,0.341645,0.936957,9
0.939755,0.014046,0.34156,0.936957,8
0.939811,0.014044,0.341405,0.936957,26
0.951813,0.021678,-0.305912,9.367729,8
0.951844,0.021682,-0.305817,9.367726,22
0.958915,0.023256,-0.282739,9.367511,24
0.959153,0.023251,-0.281932,9.367494,19
0.959246,0.023249,-0.281615,9.367487,16
0.961268,0.023191,-0.274639,9.367215,6
0.964857,0.022036,-0.261852,9.366562,23
0.96795,0.019984,-0.250345,9.36573,27
0.970856,0.018327,-0.238961,9.364908,29
0.983935,0.01317,0.17804,6.246378,6
0.98397,0.013169,0.177847,6.246378,27
0.984036,0.013166,0.177484,6.246377,21
0.930605,0.019473,0.365506,6.246843,7
0.930557,0.019462,0.36563,6.246843,5
0.930519,0.019453,0.365726,6.246843,20
0.930295,0.019078,0.366316,6.246783,18
-0.174102,0.097289,0.97991,6.240613,7
-0.173102,0.097113,0.980105,6.240606,10
-0.172419,0.096993,0.980237,6.240597,21
0.951852,0.013138,0.306276,6.246567,17
0.951859,0.013138,0.306255,6.246567,10
0.951859,0.013138,0.306255,6.246567,23
0.649237,0.021219,-0.76029,6.244976,10
0.649197,0.021226,-0.760324,6.244978,20
0.644152,0.023321,-0.764542,6.24499,8
0.643799,0.023415,-0.764836,6.244991,26
0.643658,0.023453,-0.764954,6.24499,19
0.644188,0.024543,-0.764473,6.244985,5
0.941333,0.014903,0.337151,6.246378,12
0.941391,0.014902,0.336987,6.246378,20
0.941444,0.014901,0.336841,6.246378,11
-0.834955,0.077591,0.544821,6.244928,21
-0.833925,0.07764,0.546389,6.244925,17
-0.83324,0.077673,0.547428,6.244922,12
-0.898974,-0.200244,0.389547,6.229754,24
-0.882707,-0.180726,0.433781,6.228238,10
-0.877011,-0.174425,0.447691,6.227642,23
-0.739119,-0.072085,0.669706,6.164001,28
-0.725363,-0.051857,0.68641,6.165727,17
0.951068,0.014796,0.308627,6.246734,13
0.951112,0.014795,0.308492,6.246734,19
0.95115,0.014795,0.308375,6.246734,14
0.96187,0.023425,-0.2725,6.245,26
0.961893,0.023426,-0.272419,6.244999,24
0.964453,0.025947,-0.262976,6.245009,8
0.964495,0.026036,-0.262814,6.245009,25
0.964531,0.026113,-0.262674,6.245007,19
0.565416,0.069178,0.8219,6.244405,26
0.565,0.069134,0.82219,6.244402,17
0.56467,0.0691,0.822419,6.2444,24
-0.912847,0.01585,-0.407993,6.238264,15
-0.91283,0.015841,-0.408033,6.238262,24
-0.905814,0.017043,-0.423333,6.238442,10
-0.905702,0.01704,-0.423573,6.238441,12
-0.90565,0.017274,-0.423675,6.238504,12
-0.904311,0.017665,-0.426508,6.238586,18
-0.903541,0.018442,-0.428104,6.238822,12
-0.902653,0.019467,-0.429929,6.238998,5
-0.905743,0.022769,-0.423214,6.23932,24
-0.90578,0.022779,-0.423136,6.23932,23
-0.905803,0.022785,-0.423085,6.239323,14
0.811014,0.045272,0.583272,6.240706,21
0.811637,0.045315,0.582402,6.240716,8
0.812429,0.04537,0.581292,6.240723,18
0.829757,0.04923,0.55595,6.240996,21
0.845956,0.052255,0.530686,6.241181,10
0.869553,0.057459,0.490486,6.241391,11
0.974037,0.011355,0.226104,6.246728,20
0.97407,0.011355,0.225964,6.246728,6
0.974105,0.011355,0.225812,6.246728,17
0.967977,0.035639,0.248497,6.245536,21
0.967957,0.035669,0.248568,6.245536,10
0.967836,0.035704,0.249034,6.245536,21
0.707726,0.036733,0.705531,6.243788,3
0.707452,0.036709,0.705807,6.243783,16
0.707209,0.036688,0.706052,6.243782,8
0.993516,0.020227,0.111881,6.245305,5
0.993522,0.020221,0.11183,6.245304,20
0.993529,0.020214,0.111768,6.245304,3
0.983755,0.019781,0.178424,6.245284,22
0.98372,0.01978,0.178618,6.245281,19
0.9837,0.01978,0.178729,6.245283,14
0.950761,0.012374,0.309676,6.246676,19
0.9508,0.012374,0.309557,6.246676,9
0.950842,0.012374,0.309428,6.246676,17
0.986444,0.010367,-0.16377,6.247057,19
0.986445,0.010369,-0.163764,6.24706,3
0.986448,0.010375,-0.163747,6.247062,6
0.986687,0.010562,-0.162285,6.247123,18
0.959098,0.033983,0.281026,6.244986,19
0.953734,0.03565,0.29853,6.245055,6
0.966073,0.012383,0.257973,6.246584,14
0.966109,0.012384,0.257836,6.246584,13
0.966152,0.012384,0.257678,6.246584,7
0.361471,0.06242,0.930292,6.24545,7
0.361236,0.062333,0.930389,6.245449,22
0.361083,0.062276,0.930452,6.245448,11
0.369068,0.036363,0.928691,6.243961,4
0.369045,0.036455,0.928696,6.243972,11
0.368954,0.036438,0.928733,6.243969,18
0.931488,0.020321,0.363204,6.245748,15
0.931292,0.020316,0.363706,6.245748,14
0.931087,0.020312,0.364233,6.245747,11
0.509947,0.063049,0.857892,6.244761,15
0.510142,0.063083,0.857774,6.244762,7
0.510446,0.063135,0.857589,6.244765,5
-0.449326,0.084652,0.889348,6.244041,12
-0.44876,0.084663,0.889633,6.244041,13
-0.448397,0.08467,0.889815,6.24404,6
-0.417192,0.036794,0.908073,6.244031,6
-0.410955,0.006079,0.911636,6.244061,22
-0.259622,-0.15314,0.953491,6.2471,7
-0.261067,-0.153064,0.953108,6.2471,6
-0.26219,-0.153005,0.95281,6.247097,14
0.935252,0.014003,0.353705,6.246569,12
0.935302,0.014002,0.353574,6.246569,16
0.935366,0.014002,0.353403,6.246569,3
