@relation pasar

@attribute Direccion(x) numeric
@attribute Direccion(y) numeric
@attribute Direccion(z) numeric
@attribute Distancia numeric
@attribute Fuerza numeric

@data
0.985771,0.013399,-0.167558,53.418777,20
0.996838,0.010181,-0.078803,67.848045,12
0.996856,0.010182,-0.07858,67.852013,14
0.99687,0.010183,-0.078394,67.882439,27
0.99698,0.010245,-0.076984,67.842766,29
0.996933,0.010346,-0.077575,67.742699,27
-0.157001,0.05477,-0.986079,10.676249,18
-0.156978,0.0548,-0.986081,10.675972,20
-0.156951,0.054836,-0.986083,10.668823,15
-0.155663,0.026335,-0.987459,10.121414,5
-0.154392,0.005779,-0.987993,9.521812,18
-0.152585,-0.008029,-0.988258,8.910965,18
-0.14957,-0.034032,-0.988165,8.190907,24
-0.144835,-0.067719,-0.987136,7.377378,10
-0.139092,-0.120906,-0.982871,6.550522,29
-0.134804,-0.160457,-0.977794,5.74681,29
-0.128881,-0.238155,-0.962638,4.948746,16
-0.119123,-0.356988,-0.926482,4.150258,27
-0.106834,-0.466309,-0.878147,3.390297,29
-0.087998,-0.611045,-0.786689,2.732482,16
-0.051725,-0.804308,-0.591957,2.411864,12
-0.018612,-0.886169,-0.462988,2.319844,13
-0.004738,-0.92869,-0.370827,2.285621,27
0.001091,-0.963903,-0.266252,2.324857,17
-0.005534,-0.999073,-0.042681,2.389348,28
-0.032185,-0.971721,0.23393,2.471311,18
0.975743,0.020626,-0.217946,34.401703,5
0.975805,0.02058,-0.217674,34.400242,25
0.975867,0.020532,-0.217396,34.377308,25
0.976255,0.007408,-0.216497,34.345646,21
0.99932,0.007338,-0.036145,93.577072,8
0.99932,0.007338,-0.036145,93.593002,11
0.99932,0.007337,-0.036146,93.698692,21
0.999329,0.005868,-0.036146,93.594978,13
0.999347,0.001896,-0.036073,93.229271,25
0.999354,-0.001169,-0.035924,92.764572,6
0.999355,-0.005505,-0.03548,92.216408,20
0.999227,-0.017224,-0.035333,91.090416,16
0.999223,-0.01744,-0.035333,91.062439,29
0.999219,-0.017679,-0.035333,91.0327,13
0.999226,-0.01774,-0.035122,90.895241,20
0.999238,-0.017766,-0.034741,90.787254,14
0.998416,0.011588,-0.055049,61.787651,26
0.998429,0.011585,-0.054829,61.787613,7
0.998429,0.011585,-0.054829,61.787525,22
0.798721,0.012786,-0.601566,52.716106,25
0.798785,0.012784,-0.601481,52.725433,10
0.798813,0.012783,-0.601444,52.830158,20
0.800876,0.012771,-0.598695,52.85778,5
0.802886,0.012866,-0.595994,52.758736,12
0.804624,0.012946,-0.593643,52.67041,10
0.806947,0.013059,-0.59048,52.598408,22
0.808968,0.013104,-0.587706,52.522652,17
0.999372,-0.024569,-0.025535,65.073242,17
0.999384,-0.024326,-0.02529,65.076157,28
0.999398,-0.024044,-0.025005,65.088844,21
0.99946,-0.0227,-0.023771,65.088554,7
0.995887,0.014283,-0.089473,49.591148,19
0.995878,0.014285,-0.089575,49.576595,8
0.995872,0.014285,-0.089641,49.490551,8
0.950829,0.020565,-0.309033,34.995262,6
0.95077,0.020568,-0.309215,34.982601,16
0.950721,0.020571,-0.309366,34.925831,10
0.68541,0.030105,-0.727535,21.583397,5
0.685607,0.030105,-0.72735,21.581539,17
0.699109,0.030792,-0.714352,21.231663,15
0.699553,0.030831,-0.713916,21.228834,21
0.699892,0.030849,-0.713583,21.069834,11
0.72159,0.033898,-0.69149,20.324957,11
0.722046,0.033968,-0.691011,20.321274,12
0.722212,0.033983,-0.690837,20.317907,9
0.726937,0.034476,-0.685838,20.277855,13
0.996853,-0.003282,-0.079201,63.827194,15
0.99688,-0.003005,-0.078881,63.826454,10
0.996902,-0.002762,-0.0786,63.827503,17
0.996965,-0.001854,-0.077833,63.831005,13
-0.878897,0.042261,-0.475135,15.00234,13
-0.878481,0.042273,-0.475904,14.996308,16
-0.878261,0.042279,-0.476308,15.065526,19
-0.868448,0.043664,-0.493854,14.770288,5
-0.857757,0.023431,-0.513521,14.420318,19
-0.843248,0.022586,-0.53705,14.060116,21
0.99929,-0.004351,-0.037413,65.638702,18
0.999306,-0.003966,-0.037042,65.635864,7
0.999317,-0.003678,-0.036765,65.621933,17
0.999362,-0.002306,-0.03563,65.618553,13
0.997102,0.014248,0.074735,44.715042,29
0.997096,0.014224,0.074814,44.710941,29
0.949291,0.030705,-0.312896,22.623459,27
0.949154,0.030719,-0.31331,22.603765,7
0.949017,0.030734,-0.313724,22.562653,28
0.984819,0.010744,-0.173251,65.053032,26
0.984842,0.010744,-0.173121,65.055,24
0.984862,0.010745,-0.173005,65.063614,13
0.804803,0.007463,0.593494,94.486702,9
0.804808,0.007463,0.593489,94.494469,25
0.797971,0.022804,0.602265,28.432117,7
0.797965,0.022799,0.602272,28.443037,6
0.79796,0.022795,0.602279,28.5277,16
0.796567,0.018448,0.604269,28.425777,12
0.79502,0.005921,0.606554,27.998194,6
0.793425,-0.004492,0.608652,27.538052,16
0.791761,-0.011537,0.610723,27.129021,29
0.790188,-0.024589,0.612371,26.544054,22
0.788203,-0.048937,0.613467,25.877909,5
0.815027,0.064485,0.575824,9.082667,23
0.814984,0.064532,0.57588,9.09548,29
0.789237,-0.093036,0.607,8.746637,22
0.78715,-0.10031,0.60855,8.73541,19
0.786081,-0.103973,0.609316,8.624243,25
0.776972,-0.106226,0.620509,8.459156,18
0.994203,0.011636,-0.106887,61.512032,9
0.994233,0.011633,-0.106607,61.500786,28
0.994253,0.011631,-0.106425,61.444092,9
-0.823375,0.195877,-0.532621,2.489149,11
-0.823041,0.196,-0.533092,2.491884,12
-0.822592,0.196165,-0.533724,2.555618,27
-0.801194,0.117422,-0.586771,2.411742,23
-0.709816,0.032877,-0.703619,2.382247,11
0.995954,0.020817,0.087415,34.884495,11
0.995958,0.020807,0.087382,34.891712,7
0.995968,0.020801,0.087267,34.905121,14
0.990741,0.032877,0.131726,19.643669,29
0.990721,0.032898,0.131871,19.641268,19
0.990699,0.032921,0.132032,19.627186,12
0.9909,0.034193,0.130185,19.652277,29
0.996508,0.031259,-0.077419,21.775982,17
0.996524,0.031257,-0.077215,21.744703,26
0.99654,0.031255,-0.077015,21.686743,22
0.99944,0.012623,-0.030977,54.388794,13
0.999436,0.012629,-0.031115,54.376793,9
0.999432,0.012634,-0.03123,54.362854,23
0.986716,0.011012,-0.162083,64.371704,5
0.986759,0.011012,-0.16182,64.372307,13
0.986784,0.011012,-0.161666,64.375214,11
0.931534,0.011042,-0.363486,62.727638,5
0.931557,0.011046,-0.363427,62.734879,16
0.931587,0.011051,-0.36335,62.755756,21
0.933427,0.011325,-0.358589,62.919537,19
0.935117,0.011172,-0.354162,63.059799,28
0.996102,0.00829,-0.087823,82.667412,24
0.9961,0.008289,-0.087839,82.684967,20
0.996087,-0.005465,-0.088205,81.984497,10
0.996082,-0.005907,-0.088234,81.973335,10
0.996081,-0.00604,-0.088243,81.806282,13
0.99601,-0.008873,-0.0888,81.551216,18
0.995924,-0.0134,-0.089195,81.261986,25
0.995801,-0.019772,-0.089389,80.953346,10
0.990759,0.012185,-0.135089,61.768864,27
0.990775,0.012192,-0.134971,61.769814,20
0.999723,0.017998,0.015139,39.505993,11
0.999722,0.017991,0.015223,39.510033,12
0.999721,0.017988,0.015295,39.521351,25
0.982013,0.007306,0.188672,24.508247,5
0.98212,0.006947,0.188127,24.490326,20
0.982159,0.006816,0.187928,24.584496,16
0.983974,-0.014614,0.177714,24.151062,15
0.98787,-0.012498,0.15478,97.608131,21
0.988384,0.021313,-0.150476,33.613945,7
0.988339,0.021322,-0.150771,33.594627,19
0.988241,0.021338,-0.151407,33.566715,16
0.957448,0.006962,0.28852,101.384087,26
0.95744,0.006962,0.288547,101.380913,18
0.95743,0.006962,0.288581,101.355156,20
-0.959526,0.037158,-0.279157,16.663511,7
-0.959527,0.037196,-0.27915,16.662983,17
0.990103,0.011687,-0.139853,60.516975,19
0.990129,0.011687,-0.139674,60.513325,18
0.990154,0.011686,-0.139494,60.490097,23
0.08366,0.105707,-0.990872,8.190749,13
0.085418,0.105664,-0.990726,8.189587,21
0.086471,0.105638,-0.990638,8.108934,7
0.279337,0.040524,-0.959338,16.026068,6
0.279198,0.040515,-0.959378,16.025824,21
0.272387,0.047328,-0.961023,15.688012,22
0.272355,0.047314,-0.961033,15.688425,24
0.272327,0.047301,-0.961041,15.681853,7
0.961712,0.013165,-0.273747,54.489948,15
0.961744,0.013165,-0.273634,54.481251,19
0.961781,0.013164,-0.273504,54.426682,29
0.991548,0.01099,-0.129271,63.569466,18
0.991558,0.01099,-0.129201,63.569397,9
0.991558,0.01099,-0.129201,63.568928,12
0.991557,0.011049,-0.129201,63.570202,5
0.988489,0.015643,-0.150479,48.515266,9
0.988489,0.015638,-0.15048,48.515045,10
0.988402,0.001511,-0.151855,48.413677,12
0.988375,0.001051,-0.152033,48.40929,10
0.988366,0.00089,-0.152095,48.283524,16
0.987999,-0.00472,-0.154388,48.102592,12
0.987669,-0.015004,-0.155835,47.876766,18
0.961953,0.166082,-0.21694,4.59658,28
0.961232,0.165827,-0.220305,4.598781,6
0.960672,0.16563,-0.222883,4.525501,16
0.99451,0.012988,-0.103831,55.393925,28
0.994526,0.012986,-0.10368,55.385197,16
0.994538,0.012983,-0.103567,55.367725,16
0.94687,0.081554,-0.311106,10.019774,19
0.946825,0.081605,-0.311229,10.000807,24
0.946772,0.081562,-0.311402,9.913608,26
0.982325,0.009965,-0.186917,69.283768,11
0.982343,0.009965,-0.186825,69.292259,28
0.982369,0.009966,-0.186688,69.335556,12
0.982505,0.010224,-0.185957,69.336899,24
0.929044,0.015233,-0.369657,9.36957,16
0.929112,0.015232,-0.369485,9.36957,23
0.929156,0.015232,-0.369374,9.36957,7
0.874122,0.022301,-0.485194,9.368788,13
0.874035,0.022306,-0.485351,9.368786,29
0.873938,0.022312,-0.485525,9.368784,29
0.935317,0.010519,-0.353656,6.246385,27
0.935361,0.010519,-0.353539,6.246385,19
0.935423,0.01052,-0.353373,6.246385,8
0.935626,0.010725,-0.352831,6.246385,18
0.955894,0.016287,-0.29326,6.246983,28
0.955869,0.016282,-0.293343,6.246983,15
0.95466,0.015197,-0.29731,6.24675,18
0.954617,0.015113,-0.297451,6.246735,17
0.954602,0.015081,-0.297503,6.24673,26
0.975547,0.014019,-0.219344,6.246386,21
0.975602,0.014017,-0.219099,6.246386,10
0.975653,0.014016,-0.218872,6.246386,16
0.974506,0.011966,-0.22404,6.246601,20
0.974564,0.011966,-0.223791,6.246601,5
0.974639,0.011967,-0.223463,6.246601,19
0.974887,0.012025,-0.222375,6.246601,22
0.969605,0.011261,-0.244415,6.246551,18
0.969653,0.011262,-0.244226,6.246551,6
0.969706,0.011262,-0.244014,6.246551,22
0.970001,0.011326,-0.242835,6.246551,17
0.993344,0.007359,0.114947,6.246412,21
0.993345,0.007346,0.114942,6.246408,9
0.986804,0.042182,-0.156328,6.242158,14
0.986687,0.042191,-0.157063,6.242151,6
0.986583,0.042199,-0.157716,6.242142,7
-0.392147,0.043819,-0.918858,6.236856,5
-0.39239,0.043809,-0.918755,6.236854,6
-0.392608,0.043799,-0.918662,6.236853,3
-0.391748,0.045317,-0.918956,6.236896,14
-0.390097,0.045813,-0.919633,6.236873,6
0.400876,0.041717,-0.915182,6.231141,9
0.400876,0.041717,-0.915182,6.231141,15
0.400876,0.041717,-0.915182,6.231141,7
0.403664,0.043355,-0.913879,6.231138,14
0.650638,0.02599,-0.758943,6.239808,13
0.650472,0.026002,-0.759085,6.239818,14
0.65107,0.028174,-0.758495,6.240059,10
0.651063,0.028212,-0.758499,6.240066,13
0.651051,0.028222,-0.758509,6.240072,16
0.650311,0.029089,-0.759111,6.240182,18
0.648507,0.030549,-0.760596,6.240288,22
0.646448,0.032417,-0.762269,6.240352,19
0.645789,0.034142,-0.762753,6.240436,12
0.455299,0.03203,-0.889762,6.241461,17
0.455174,0.032022,-0.889827,6.241461,11
0.455057,0.032014,-0.889887,6.241463,10
0.452541,0.033382,-0.891119,6.241548,5
0.453647,0.034684,-0.890506,6.241619,17
0.452046,0.035633,-0.891283,6.241693,21
0.452388,0.037536,-0.891031,6.241756,21
0.451983,0.040321,-0.891115,6.241789,18
-0.998292,0.020938,0.054536,6.245612,12
-0.998294,0.020946,0.054496,6.24561,15
-0.998296,0.020955,0.054451,6.245611,19
0.944337,0.013216,-0.328714,6.24667,15
0.944391,0.013215,-0.32856,6.24667,3
0.94443,0.013214,-0.328446,6.24667,5
0.974498,0.01194,-0.22408,6.246551,17
0.974574,0.011941,-0.223749,6.246551,14
0.974589,0.011945,-0.223682,6.246551,10
-0.083619,0.046441,-0.995415,6.24421,12
-0.083199,0.046441,-0.99545,6.244209,20
-0.018154,-0.039589,-0.999051,6.244239,6
-0.015796,-0.042474,-0.998973,6.244245,18
-0.015108,-0.043316,-0.998947,6.244246,16
0.030748,-0.092667,-0.995222,6.244252,11
0.068952,-0.137405,-0.988112,6.244269,9
0.12244,-0.152182,-0.980739,6.244287,15
0.165832,-0.152593,-0.974277,6.244307,14
0.211243,-0.157364,-0.964683,6.244321,18
0.257926,-0.1551,-0.953634,6.244327,13
0.323827,-0.150714,-0.934035,6.24435,12
0.374376,-0.146033,-0.915706,6.24437,12
0.440707,-0.136859,-0.887157,6.244393,12
0.828434,0.027128,-0.55943,6.246127,10
0.828203,0.027122,-0.559771,6.246127,12
0.828072,0.027119,-0.559966,6.246127,15
0.938176,0.013572,-0.345893,6.246378,10
0.938226,0.013572,-0.345757,6.246378,3
0.938268,0.013571,-0.345643,6.246378,18
0.963434,0.010662,-0.267733,6.246701,13
0.963454,0.010663,-0.26766,6.246701,10
0.963479,0.010663,-0.267571,6.246701,12
0.937191,0.015809,-0.348459,6.24659,17
0.937037,0.015812,-0.348872,6.24659,14
-0.112585,0.09707,-0.988889,6.20352,3
-0.112474,0.097074,-0.988902,6.203515,17
-0.112457,0.097074,-0.988903,6.203514,18
-0.111852,0.097091,-0.988971,6.203931,4
-0.11213,0.096583,-0.988989,6.205483,6
-0.111546,0.09545,-0.989165,6.208182,6
-0.058452,0.071942,-0.995695,6.246671,5
-0.058415,0.07195,-0.995696,6.246673,5
-0.05838,0.071959,-0.995698,6.246678,13
0.959068,0.012796,-0.282887,6.246381,16
0.959171,0.012795,-0.282537,6.246381,16
0.95921,0.012795,-0.282404,6.246381,13
0.68314,0.021542,-0.72997,6.246754,11
0.683203,0.021546,-0.729911,6.246756,5
0.683251,0.021549,-0.729865,6.246758,11
0.877083,0.011037,-0.480212,6.246447,20
0.877143,0.011037,-0.480102,6.246447,20
0.877251,0.011038,-0.479905,6.246447,4
0.949085,0.013608,-0.314727,6.246386,18
0.949113,0.013607,-0.314642,6.246386,9
0.949175,0.013606,-0.314455,6.246386,20
0.945289,0.011366,-0.326037,6.246376,12
0.945326,0.011366,-0.325928,6.246376,10
0.945347,0.011366,-0.325868,6.246376,4
0.480301,0.013706,-0.876997,6.211913,15
0.480317,0.013704,-0.876988,6.211924,10
0.480351,0.013699,-0.876969,6.211939,6
0.485485,0.013848,-0.874135,6.213184,7
0.490677,0.013929,-0.87123,6.214355,17
0.496494,0.014118,-0.867925,6.215698,17
0.500826,0.014446,-0.865427,6.216797,8
0.973519,0.011928,-0.228296,6.246736,14
0.97356,0.011928,-0.228119,6.246736,9
0.973588,0.011928,-0.227999,6.246736,17
0.955918,0.014398,-0.293279,6.246385,3
0.955947,0.014398,-0.293187,6.246385,15
0.955998,0.014397,-0.293019,6.246385,18
0.929383,0.035354,-0.367419,6.246696,22
0.929767,0.035332,-0.366449,6.246696,22
0.975116,0.013744,-0.22127,6.246382,13
0.975154,0.013742,-0.221099,6.246382,9
0.97518,0.013741,-0.220985,6.246382,3
0.971058,0.014588,-0.238399,6.246216,7
